-----------------------------generation: 0---------------------------------
the number of towers: 66
------------------------------------------------------------------------------
x of tower		y of tower		BW of tower
7.757104343124996	14.29982906815019	8840
16.08149100528993	11.479747475239982	465
4.618080378526468	12.134527307552089	9461
9.359157597356242	18.60963884630576	7851
9.024626470104709	3.4018831190750327	5488
12.855198991252607	11.631341233095215	7723
7.453469289381104	12.469630067273386	1571
13.58210619055827	4.653992171867257	1176
4.777032476067325	12.911279816425644	3030
9.148763748681855	1.549509960830897	8453
18.303999873214114	10.359654575921411	3391
5.781188741876399	10.662886317416458	5571
10.959655627005828	15.316212152286997	2666
4.634900049496727	12.822610966645707	2829
13.404041092028846	0.7797673599826696	7235
17.56376926122144	9.50186096632656	2859
12.194144945012555	4.851636091437453	8837
10.839493110762977	10.984608669473518	6044
3.9910358838291637	10.32658562240259	8880
10.155609885865323	16.001872707485877	2423
14.731454901874832	8.574385314432247	8747
9.902425764988392	1.8459983502384194	784
15.180879047039893	5.740431541622067	8117
1.4770474093476382	15.055293579269675	7368
14.564818358594351	5.657784823890257	3796
7.552655598318926	4.3741602194197275	5550
14.943525734987299	13.642007654893748	8401
15.986494697489194	13.061296851599199	6300
6.940318249884153	13.085224957770507	6963
0.448073630285882	7.293643455879665	3610
4.795647841929643	16.86367948636996	4900
4.317636320699114	12.777620432405012	8552
2.336756155443857	10.42893748249542	5026
11.941094485842138	14.127859225530885	7038
14.453292035053378	6.0189627326013255	2704
17.743993079814295	5.604321320122449	1892
16.721069730305814	9.14062941163052	8799
10.773582657262738	11.003827571370142	5592
11.090397984351219	8.091093903762927	409
10.663820709775589	18.139624968555534	3723
16.59846134932154	14.062321557701466	3971
7.878850094800164	15.896690482400842	3417
9.228615204188952	3.949967437591244	3010
8.768709865004416	4.309248361027254	5549
5.473708645150852	5.953381840689349	4265
9.78900328523477	10.879855896574607	5928
18.39977174150512	9.411886258970661	1371
6.001966337170428	18.22506547101074	9216
17.472369448346143	17.015408432965014	1660
16.623395992501578	17.157773345603985	127
6.704196818509137	1.7950775526609761	3472
8.336180784819085	0.7321099058534328	535
8.113286948716883	1.9788375208636015	2931
8.75697023574388	13.103657089468388	9083
1.1122504935340567	0.8234382381124258	3622
8.167145068294726	7.9772558347184805	5360
15.889144563815503	12.732346285174097	9684
5.357745280973048	13.335123154508254	6929
17.333142447676845	2.373090596939985	7285
8.182743508738298	8.632521694548354	7523
9.829919473367205	16.323436198855404	3258
11.029713166652884	3.8314640055393667	9801
2.0350425846735942	11.326799044291329	4405
6.466500122899065	10.913939062011462	6877
15.189105911468141	16.020601429722475	8493
10.614430575983873	14.187184741469206	9806
------------------------------------------------------------------------------
x of block	y of block	x of assigned tower		y of assigned tower
3		7		14.453292035053378	6.0189627326013255
3		8		7.757104343124996	14.29982906815019
3		9		0.448073630285882	7.293643455879665
3		10		4.317636320699114	12.777620432405012
3		11		6.001966337170428	18.22506547101074
3		12		13.58210619055827	4.653992171867257
3		13		10.614430575983873	14.187184741469206
3		14		17.472369448346143	17.015408432965014
3		15		4.317636320699114	12.777620432405012
3		16		12.194144945012555	4.851636091437453
3		17		9.78900328523477	10.879855896574607
3		18		14.453292035053378	6.0189627326013255
3		19		7.453469289381104	12.469630067273386
4		0		14.731454901874832	8.574385314432247
4		1		14.453292035053378	6.0189627326013255
4		2		3.9910358838291637	10.32658562240259
4		3		14.731454901874832	8.574385314432247
4		4		17.743993079814295	5.604321320122449
4		5		14.564818358594351	5.657784823890257
4		6		9.902425764988392	1.8459983502384194
4		7		7.878850094800164	15.896690482400842
4		8		10.614430575983873	14.187184741469206
4		9		10.959655627005828	15.316212152286997
4		10		5.473708645150852	5.953381840689349
4		11		2.0350425846735942	11.326799044291329
4		12		18.39977174150512	9.411886258970661
4		13		3.9910358838291637	10.32658562240259
4		14		17.333142447676845	2.373090596939985
4		15		15.189105911468141	16.020601429722475
4		16		6.001966337170428	18.22506547101074
4		17		4.634900049496727	12.822610966645707
4		18		17.472369448346143	17.015408432965014
4		19		7.552655598318926	4.3741602194197275
5		0		10.773582657262738	11.003827571370142
5		1		14.564818358594351	5.657784823890257
5		2		6.001966337170428	18.22506547101074
5		3		10.959655627005828	15.316212152286997
5		4		12.194144945012555	4.851636091437453
5		5		10.959655627005828	15.316212152286997
5		6		12.855198991252607	11.631341233095215
5		7		16.623395992501578	17.157773345603985
5		8		9.228615204188952	3.949967437591244
5		9		4.777032476067325	12.911279816425644
5		10		12.194144945012555	4.851636091437453
5		11		12.194144945012555	4.851636091437453
5		12		8.182743508738298	8.632521694548354
5		13		7.878850094800164	15.896690482400842
5		14		9.78900328523477	10.879855896574607
5		15		17.333142447676845	2.373090596939985
5		16		6.940318249884153	13.085224957770507
5		17		8.113286948716883	1.9788375208636015
5		18		16.59846134932154	14.062321557701466
5		19		5.781188741876399	10.662886317416458
6		0		16.59846134932154	14.062321557701466
6		1		16.623395992501578	17.157773345603985
6		2		9.024626470104709	3.4018831190750327
6		3		10.155609885865323	16.001872707485877
6		4		8.182743508738298	8.632521694548354
6		5		16.08149100528993	11.479747475239982
6		6		10.155609885865323	16.001872707485877
6		7		8.182743508738298	8.632521694548354
6		8		8.167145068294726	7.9772558347184805
6		9		6.001966337170428	18.22506547101074
6		10		16.59846134932154	14.062321557701466
6		11		14.453292035053378	6.0189627326013255
6		12		7.878850094800164	15.896690482400842
6		13		18.39977174150512	9.411886258970661
6		14		6.466500122899065	10.913939062011462
6		15		6.704196818509137	1.7950775526609761
6		16		5.357745280973048	13.335123154508254
6		17		15.189105911468141	16.020601429722475
6		18		14.564818358594351	5.657784823890257
6		19		4.777032476067325	12.911279816425644
7		0		5.473708645150852	5.953381840689349
7		1		13.58210619055827	4.653992171867257
7		2		9.148763748681855	1.549509960830897
7		3		4.317636320699114	12.777620432405012
7		4		7.878850094800164	15.896690482400842
7		5		8.336180784819085	0.7321099058534328
7		6		9.829919473367205	16.323436198855404
7		7		0.448073630285882	7.293643455879665
7		8		10.663820709775589	18.139624968555534
7		9		5.357745280973048	13.335123154508254
7		10		5.473708645150852	5.953381840689349
7		11		17.333142447676845	2.373090596939985
7		12		15.180879047039893	5.740431541622067
7		13		7.552655598318926	4.3741602194197275
7		14		17.56376926122144	9.50186096632656
7		15		10.663820709775589	18.139624968555534
7		16		10.155609885865323	16.001872707485877
7		17		10.663820709775589	18.139624968555534
7		18		4.795647841929643	16.86367948636996
7		19		10.614430575983873	14.187184741469206
8		0		9.024626470104709	3.4018831190750327
8		1		12.855198991252607	11.631341233095215
8		2		4.634900049496727	12.822610966645707
8		3		17.56376926122144	9.50186096632656
8		4		15.986494697489194	13.061296851599199
8		5		10.773582657262738	11.003827571370142
8		6		14.453292035053378	6.0189627326013255
8		7		16.623395992501578	17.157773345603985
8		8		9.829919473367205	16.323436198855404
8		9		9.228615204188952	3.949967437591244
8		10		10.959655627005828	15.316212152286997
8		11		10.839493110762977	10.984608669473518
8		12		10.663820709775589	18.139624968555534
8		13		18.39977174150512	9.411886258970661
8		14		15.189105911468141	16.020601429722475
8		15		9.228615204188952	3.949967437591244
8		16		7.552655598318926	4.3741602194197275
8		17		16.08149100528993	11.479747475239982
8		18		8.182743508738298	8.632521694548354
8		19		10.155609885865323	16.001872707485877
9		0		13.404041092028846	0.7797673599826696
9		1		16.623395992501578	17.157773345603985
9		2		7.453469289381104	12.469630067273386
9		3		3.9910358838291637	10.32658562240259
9		4		14.943525734987299	13.642007654893748
9		5		4.634900049496727	12.822610966645707
9		6		4.795647841929643	16.86367948636996
9		7		8.75697023574388	13.103657089468388
9		8		16.59846134932154	14.062321557701466
9		9		9.024626470104709	3.4018831190750327
9		10		13.404041092028846	0.7797673599826696
9		11		12.855198991252607	11.631341233095215
9		12		12.194144945012555	4.851636091437453
9		13		10.614430575983873	14.187184741469206
9		14		16.623395992501578	17.157773345603985
9		15		14.943525734987299	13.642007654893748
9		16		12.855198991252607	11.631341233095215
9		17		16.59846134932154	14.062321557701466
9		18		8.336180784819085	0.7321099058534328
9		19		8.75697023574388	13.103657089468388
10		0		15.180879047039893	5.740431541622067
10		1		8.113286948716883	1.9788375208636015
10		2		11.941094485842138	14.127859225530885
10		3		14.731454901874832	8.574385314432247
10		4		4.795647841929643	16.86367948636996
10		5		13.58210619055827	4.653992171867257
10		6		2.0350425846735942	11.326799044291329
10		7		18.39977174150512	9.411886258970661
10		8		10.839493110762977	10.984608669473518
10		9		6.001966337170428	18.22506547101074
10		10		0.448073630285882	7.293643455879665
10		11		17.56376926122144	9.50186096632656
10		12		4.795647841929643	16.86367948636996
10		13		0.448073630285882	7.293643455879665
10		14		7.757104343124996	14.29982906815019
10		15		7.757104343124996	14.29982906815019
10		16		12.194144945012555	4.851636091437453
10		17		4.795647841929643	16.86367948636996
10		18		5.781188741876399	10.662886317416458
10		19		1.1122504935340567	0.8234382381124258
11		0		8.75697023574388	13.103657089468388
11		1		10.959655627005828	15.316212152286997
11		2		1.4770474093476382	15.055293579269675
11		3		18.39977174150512	9.411886258970661
11		4		6.940318249884153	13.085224957770507
11		5		16.59846134932154	14.062321557701466
11		6		0.448073630285882	7.293643455879665
11		7		10.773582657262738	11.003827571370142
11		8		6.001966337170428	18.22506547101074
11		9		17.333142447676845	2.373090596939985
11		10		15.180879047039893	5.740431541622067
11		11		18.303999873214114	10.359654575921411
11		12		9.148763748681855	1.549509960830897
11		13		15.889144563815503	12.732346285174097
11		14		4.634900049496727	12.822610966645707
11		15		13.404041092028846	0.7797673599826696
11		16		7.757104343124996	14.29982906815019
11		17		10.155609885865323	16.001872707485877
11		18		14.943525734987299	13.642007654893748
11		19		14.453292035053378	6.0189627326013255
12		0		15.189105911468141	16.020601429722475
12		1		10.839493110762977	10.984608669473518
12		2		17.472369448346143	17.015408432965014
12		3		17.333142447676845	2.373090596939985
12		4		9.359157597356242	18.60963884630576
12		5		14.564818358594351	5.657784823890257
12		6		9.829919473367205	16.323436198855404
12		7		5.781188741876399	10.662886317416458
12		8		6.466500122899065	10.913939062011462
12		9		9.902425764988392	1.8459983502384194
12		10		8.113286948716883	1.9788375208636015
12		11		10.663820709775589	18.139624968555534
12		12		7.453469289381104	12.469630067273386
12		13		16.59846134932154	14.062321557701466
12		14		7.757104343124996	14.29982906815019
12		15		9.148763748681855	1.549509960830897
12		16		17.472369448346143	17.015408432965014
12		17		15.986494697489194	13.061296851599199
12		18		4.317636320699114	12.777620432405012
12		19		16.08149100528993	11.479747475239982
13		0		1.1122504935340567	0.8234382381124258
13		1		7.878850094800164	15.896690482400842
13		2		11.090397984351219	8.091093903762927
13		3		13.404041092028846	0.7797673599826696
13		4		2.336756155443857	10.42893748249542
13		5		10.839493110762977	10.984608669473518
13		6		15.180879047039893	5.740431541622067
13		7		18.39977174150512	9.411886258970661
13		8		9.829919473367205	16.323436198855404
13		9		18.303999873214114	10.359654575921411
13		10		16.08149100528993	11.479747475239982
13		11		10.614430575983873	14.187184741469206
13		12		14.943525734987299	13.642007654893748
13		13		12.194144945012555	4.851636091437453
13		14		17.333142447676845	2.373090596939985
13		15		8.768709865004416	4.309248361027254
13		16		14.731454901874832	8.574385314432247
13		17		17.743993079814295	5.604321320122449
13		18		2.336756155443857	10.42893748249542
13		19		4.317636320699114	12.777620432405012
14		0		12.194144945012555	4.851636091437453
14		1		12.194144945012555	4.851636091437453
14		2		9.829919473367205	16.323436198855404
14		3		9.228615204188952	3.949967437591244
14		4		3.9910358838291637	10.32658562240259
14		5		16.623395992501578	17.157773345603985
14		6		4.795647841929643	16.86367948636996
14		7		10.614430575983873	14.187184741469206
14		8		14.731454901874832	8.574385314432247
14		9		5.781188741876399	10.662886317416458
14		10		15.189105911468141	16.020601429722475
14		11		16.59846134932154	14.062321557701466
14		12		7.552655598318926	4.3741602194197275
14		13		12.855198991252607	11.631341233095215
14		14		15.189105911468141	16.020601429722475
14		15		11.090397984351219	8.091093903762927
14		16		10.614430575983873	14.187184741469206
14		17		10.663820709775589	18.139624968555534
14		18		8.768709865004416	4.309248361027254
14		19		4.618080378526468	12.134527307552089
15		0		14.453292035053378	6.0189627326013255
15		1		11.941094485842138	14.127859225530885
15		2		15.986494697489194	13.061296851599199
15		3		7.878850094800164	15.896690482400842
15		4		2.336756155443857	10.42893748249542
15		5		13.404041092028846	0.7797673599826696
15		6		12.194144945012555	4.851636091437453
15		7		6.704196818509137	1.7950775526609761
15		8		14.453292035053378	6.0189627326013255
15		9		15.189105911468141	16.020601429722475
15		10		9.228615204188952	3.949967437591244
15		11		17.472369448346143	17.015408432965014
15		12		10.773582657262738	11.003827571370142
15		13		1.1122504935340567	0.8234382381124258
15		14		7.552655598318926	4.3741602194197275
15		15		8.75697023574388	13.103657089468388
15		16		17.472369448346143	17.015408432965014
15		17		17.333142447676845	2.373090596939985
15		18		4.795647841929643	16.86367948636996
15		19		4.795647841929643	16.86367948636996
16		0		8.182743508738298	8.632521694548354
16		1		5.781188741876399	10.662886317416458
16		2		14.943525734987299	13.642007654893748
16		3		9.78900328523477	10.879855896574607
16		4		18.303999873214114	10.359654575921411
16		5		17.333142447676845	2.373090596939985
16		6		6.704196818509137	1.7950775526609761
16		7		14.453292035053378	6.0189627326013255
16		8		15.180879047039893	5.740431541622067
16		9		4.317636320699114	12.777620432405012
16		10		11.941094485842138	14.127859225530885
16		11		17.56376926122144	9.50186096632656
16		12		11.090397984351219	8.091093903762927
16		13		10.773582657262738	11.003827571370142
16		14		9.78900328523477	10.879855896574607
16		15		10.155609885865323	16.001872707485877
16		16		11.090397984351219	8.091093903762927
16		17		1.4770474093476382	15.055293579269675
16		18		15.986494697489194	13.061296851599199
16		19		16.59846134932154	14.062321557701466
17		0		8.768709865004416	4.309248361027254
17		1		18.39977174150512	9.411886258970661
17		2		18.39977174150512	9.411886258970661
17		3		17.333142447676845	2.373090596939985
17		4		5.473708645150852	5.953381840689349
17		5		7.453469289381104	12.469630067273386
17		6		9.148763748681855	1.549509960830897
17		7		6.466500122899065	10.913939062011462
17		8		9.148763748681855	1.549509960830897
17		9		1.1122504935340567	0.8234382381124258
17		10		7.453469289381104	12.469630067273386
17		11		5.781188741876399	10.662886317416458
17		12		5.473708645150852	5.953381840689349
17		13		9.78900328523477	10.879855896574607
17		14		7.757104343124996	14.29982906815019
17		15		10.614430575983873	14.187184741469206
17		16		14.564818358594351	5.657784823890257
17		17		1.4770474093476382	15.055293579269675
17		18		4.634900049496727	12.822610966645707
17		19		9.228615204188952	3.949967437591244
18		0		12.855198991252607	11.631341233095215
18		1		0.448073630285882	7.293643455879665
18		2		7.757104343124996	14.29982906815019
18		3		8.182743508738298	8.632521694548354
18		4		7.552655598318926	4.3741602194197275
18		5		8.768709865004416	4.309248361027254
18		6		6.940318249884153	13.085224957770507
18		7		8.113286948716883	1.9788375208636015
18		8		8.182743508738298	8.632521694548354
18		9		7.878850094800164	15.896690482400842
18		10		13.58210619055827	4.653992171867257
18		11		17.56376926122144	9.50186096632656
18		12		13.58210619055827	4.653992171867257
18		13		4.317636320699114	12.777620432405012
18		14		7.453469289381104	12.469630067273386
18		15		10.155609885865323	16.001872707485877
18		16		16.59846134932154	14.062321557701466
18		17		2.336756155443857	10.42893748249542
18		18		0.448073630285882	7.293643455879665
18		19		8.182743508738298	8.632521694548354
19		0		11.941094485842138	14.127859225530885
19		1		10.155609885865323	16.001872707485877
19		2		16.59846134932154	14.062321557701466
19		3		3.9910358838291637	10.32658562240259
19		4		11.941094485842138	14.127859225530885
19		5		7.552655598318926	4.3741602194197275
19		6		14.564818358594351	5.657784823890257
19		7		12.855198991252607	11.631341233095215
19		8		8.182743508738298	8.632521694548354
19		9		12.855198991252607	11.631341233095215
19		10		14.943525734987299	13.642007654893748
19		11		12.194144945012555	4.851636091437453
19		12		15.986494697489194	13.061296851599199
19		13		4.317636320699114	12.777620432405012
19		14		1.1122504935340567	0.8234382381124258
19		15		7.552655598318926	4.3741602194197275
19		16		9.359157597356242	18.60963884630576
19		17		11.029713166652884	3.8314640055393667
19		18		17.56376926122144	9.50186096632656
19		19		16.721069730305814	9.14062941163052
-----------------------------generation: 1---------------------------------
the number of towers: 68
------------------------------------------------------------------------------
x of tower		y of tower		BW of tower
7.757104343124996	14.29982906815019	8840
16.08149100528993	11.479747475239982	465
4.618080378526468	12.134527307552089	9461
9.359157597356242	18.60963884630576	7851
9.024626470104709	3.4018831190750327	5488
12.855198991252607	11.631341233095215	7723
7.453469289381104	12.469630067273386	1571
13.58210619055827	4.653992171867257	1176
4.777032476067325	12.911279816425644	3030
9.148763748681855	1.549509960830897	8453
18.303999873214114	10.359654575921411	3391
5.781188741876399	10.662886317416458	5571
10.959655627005828	15.316212152286997	2666
4.634900049496727	12.822610966645707	2829
13.404041092028846	0.7797673599826696	7235
17.56376926122144	9.50186096632656	2859
12.194144945012555	4.851636091437453	8837
10.839493110762977	10.984608669473518	6044
3.9910358838291637	10.32658562240259	8880
10.155609885865323	16.001872707485877	2423
14.731454901874832	8.574385314432247	8747
9.902425764988392	1.8459983502384194	784
15.180879047039893	5.740431541622067	8117
1.4770474093476382	15.055293579269675	7368
14.564818358594351	5.657784823890257	3796
7.552655598318926	4.3741602194197275	5550
14.943525734987299	13.642007654893748	8401
15.986494697489194	13.061296851599199	6300
6.940318249884153	13.085224957770507	6963
0.448073630285882	7.293643455879665	3610
4.795647841929643	16.86367948636996	4900
4.317636320699114	12.777620432405012	8552
14.85944214806582	15.2729804803623	1329
14.85944214806582	15.2729804803623	1329
2.336756155443857	10.42893748249542	5026
11.941094485842138	14.127859225530885	7038
14.453292035053378	6.0189627326013255	2704
17.743993079814295	5.604321320122449	1892
16.721069730305814	9.14062941163052	8799
10.773582657262738	11.003827571370142	5592
11.090397984351219	8.091093903762927	409
10.663820709775589	18.139624968555534	3723
16.59846134932154	14.062321557701466	3971
7.878850094800164	15.896690482400842	3417
9.228615204188952	3.949967437591244	3010
8.768709865004416	4.309248361027254	5549
5.473708645150852	5.953381840689349	4265
9.78900328523477	10.879855896574607	5928
18.39977174150512	9.411886258970661	1371
6.001966337170428	18.22506547101074	9216
17.472369448346143	17.015408432965014	1660
16.623395992501578	17.157773345603985	127
6.704196818509137	1.7950775526609761	3472
8.336180784819085	0.7321099058534328	535
8.113286948716883	1.9788375208636015	2931
8.75697023574388	13.103657089468388	9083
1.1122504935340567	0.8234382381124258	3622
8.167145068294726	7.9772558347184805	5360
15.889144563815503	12.732346285174097	9684
5.357745280973048	13.335123154508254	6929
17.333142447676845	2.373090596939985	7285
8.182743508738298	8.632521694548354	7523
9.829919473367205	16.323436198855404	3258
11.029713166652884	3.8314640055393667	9801
2.0350425846735942	11.326799044291329	4405
6.466500122899065	10.913939062011462	6877
15.189105911468141	16.020601429722475	8493
10.614430575983873	14.187184741469206	9806
------------------------------------------------------------------------------
x of block	y of block	x of assigned tower		y of assigned tower
0		0		1.4770474093476382	15.055293579269675
0		1		10.663820709775589	18.139624968555534
0		2		9.024626470104709	3.4018831190750327
0		3		3.9910358838291637	10.32658562240259
0		4		8.113286948716883	1.9788375208636015
0		5		5.473708645150852	5.953381840689349
0		6		11.941094485842138	14.127859225530885
0		7		1.1122504935340567	0.8234382381124258
0		8		17.472369448346143	17.015408432965014
0		9		4.634900049496727	12.822610966645707
0		10		15.986494697489194	13.061296851599199
0		11		18.303999873214114	10.359654575921411
0		12		17.472369448346143	17.015408432965014
0		13		16.721069730305814	9.14062941163052
0		14		15.889144563815503	12.732346285174097
0		15		14.564818358594351	5.657784823890257
0		16		7.453469289381104	12.469630067273386
0		17		7.453469289381104	12.469630067273386
0		18		14.453292035053378	6.0189627326013255
0		19		4.777032476067325	12.911279816425644
1		0		8.768709865004416	4.309248361027254
1		1		9.024626470104709	3.4018831190750327
1		2		13.404041092028846	0.7797673599826696
1		3		17.56376926122144	9.50186096632656
1		4		15.180879047039893	5.740431541622067
1		5		16.59846134932154	14.062321557701466
1		6		9.902425764988392	1.8459983502384194
1		7		2.0350425846735942	11.326799044291329
1		8		17.333142447676845	2.373090596939985
1		9		2.0350425846735942	11.326799044291329
1		10		17.472369448346143	17.015408432965014
1		11		11.941094485842138	14.127859225530885
1		12		7.453469289381104	12.469630067273386
1		13		9.228615204188952	3.949967437591244
1		14		15.986494697489194	13.061296851599199
1		15		10.839493110762977	10.984608669473518
1		16		8.75697023574388	13.103657089468388
1		17		1.1122504935340567	0.8234382381124258
1		18		15.986494697489194	13.061296851599199
1		19		5.781188741876399	10.662886317416458
2		0		5.781188741876399	10.662886317416458
2		1		7.552655598318926	4.3741602194197275
2		2		15.189105911468141	16.020601429722475
2		3		8.75697023574388	13.103657089468388
2		4		17.743993079814295	5.604321320122449
2		5		9.228615204188952	3.949967437591244
2		6		0.448073630285882	7.293643455879665
2		7		9.148763748681855	1.549509960830897
2		8		4.618080378526468	12.134527307552089
2		9		15.986494697489194	13.061296851599199
2		10		7.552655598318926	4.3741602194197275
2		11		7.878850094800164	15.896690482400842
2		12		13.404041092028846	0.7797673599826696
2		13		6.466500122899065	10.913939062011462
2		14		14.731454901874832	8.574385314432247
2		15		11.941094485842138	14.127859225530885
2		16		17.56376926122144	9.50186096632656
2		17		4.795647841929643	16.86367948636996
2		18		10.155609885865323	16.001872707485877
2		19		4.777032476067325	12.911279816425644
3		0		15.180879047039893	5.740431541622067
3		1		1.4770474093476382	15.055293579269675
3		2		15.189105911468141	16.020601429722475
3		3		14.453292035053378	6.0189627326013255
3		4		10.614430575983873	14.187184741469206
3		5		7.552655598318926	4.3741602194197275
3		6		10.773582657262738	11.003827571370142
3		7		14.85944214806582	15.2729804803623
3		8		16.623395992501578	17.157773345603985
3		9		10.959655627005828	15.316212152286997
3		10		6.704196818509137	1.7950775526609761
3		11		16.623395992501578	17.157773345603985
3		12		10.959655627005828	15.316212152286997
3		13		6.704196818509137	1.7950775526609761
3		14		1.1122504935340567	0.8234382381124258
3		15		2.0350425846735942	11.326799044291329
3		16		13.404041092028846	0.7797673599826696
3		17		6.001966337170428	18.22506547101074
3		18		8.336180784819085	0.7321099058534328
3		19		11.090397984351219	8.091093903762927
4		0		9.829919473367205	16.323436198855404
4		1		8.75697023574388	13.103657089468388
4		2		8.75697023574388	13.103657089468388
4		3		6.466500122899065	10.913939062011462
4		4		4.795647841929643	16.86367948636996
4		5		9.829919473367205	16.323436198855404
4		6		8.75697023574388	13.103657089468388
4		7		13.58210619055827	4.653992171867257
4		8		9.359157597356242	18.60963884630576
