-----------------------------generation: 0---------------------------------
the number of towers: 65
------------------------------------------------------------------------------
x of tower		y of tower		BW of tower
18.45363213533251	12.53246855452852	5012
4.304706674356323	5.7070854183710304	7976
3.4378368043384606	9.854040121114158	7585
1.2932807598985643	14.589833585223655	8709
12.87831464821276	15.278840172297938	8948
11.50202707309228	6.631673801463334	6660
17.810309984293127	2.8941100109189826	1478
3.4322435210554625	2.320859110097193	4927
4.154365593349457	14.32386766446483	1841
7.5389719072386905	0.0497260629086268	6467
17.921662085305414	10.710573361087576	4093
9.794360769388245	10.793320770060232	4570
12.387137067887227	12.825155206604755	5979
6.5630627496945335	7.577438390031782	9315
9.469345617234818	6.649444269625117	7172
0.930716073964258	11.48270704016111	2996
8.176021027356837	6.590009692984315	5466
1.4196811084748726	12.690503372388976	655
6.054423594344647	15.271119940221904	6072
12.981634049618378	17.249965361714786	3605
11.554071363741597	13.25971868586458	8450
11.591458198504917	18.457823411845197	8431
14.53178026075292	9.321006062658403	5565
11.005613873346645	5.7351290231653955	7979
1.281633426448016	9.601608948175212	1749
11.309657551982486	13.70158774838653	1469
15.087750121120486	12.693160623745197	2641
12.989538953893852	13.31353880973822	7554
15.688120980166412	12.170018373893257	6963
14.436931213876763	7.650460090003538	768
0.12515507211333765	10.514091288908512	1253
11.598151799894403	18.00237869837511	7909
14.761101079362755	5.385651346460002	5849
14.761101079362755	5.385651346460002	5849
5.455126092472943	17.189164735519785	2758
0.12515507211333765	10.514091288908512	1253
11.598151799894403	18.00237869837511	7909
14.761101079362755	5.385651346460002	5849
5.455126092472943	17.189164735519785	2758
3.5968129919553844	0.6171605265974127	3031
6.003571964441764	6.638724068533508	67
14.045334302983074	17.78060230598912	9176
16.263714857505413	10.18283749105889	7291
10.087370191112797	2.4889873526902058	1298
7.302560825725174	10.897981806330131	710
4.330914411253606	8.958785334490846	4026
12.90750546200606	3.1815414317093227	858
5.6212178832475725	12.68416663939265	5982
17.20571148077784	14.836919715887584	6716
9.765443903891745	9.81964066807633	4337
10.039383867730184	12.02121274676447	9908
12.62504144498933	13.893945875845917	7727
3.9264003209098335	12.166892807877897	9290
11.700757097837505	2.750203071039827	3781
9.622964360690979	15.60257870597819	8444
11.014546147905596	7.762927616596585	3037
17.754479808601477	8.531489402574955	2338
4.477260461557187	2.9658142775096135	1057
1.27132981248654	8.563565727819975	2594
13.079180683093021	5.591905243316088	355
18.344139740808842	7.078679727533538	6245
5.087837008776373	0.1282902006510035	6696
15.631761070956415	18.49666510171172	8575
10.105721968573096	4.1235031547013925	3953
15.065935168722842	4.890313299704023	872
------------------------------------------------------------------------------
x of block	y of block	x of assigned tower		y of assigned tower
3		5		11.309657551982486	13.70158774838653
3		6		12.90750546200606	3.1815414317093227
3		7		17.810309984293127	2.8941100109189826
3		8		12.90750546200606	3.1815414317093227
3		9		6.003571964441764	6.638724068533508
3		10		6.054423594344647	15.271119940221904
3		11		12.989538953893852	13.31353880973822
3		12		0.930716073964258	11.48270704016111
3		13		11.700757097837505	2.750203071039827
3		14		18.344139740808842	7.078679727533538
3		15		12.90750546200606	3.1815414317093227
3		16		3.4378368043384606	9.854040121114158
3		17		12.989538953893852	13.31353880973822
3		18		5.455126092472943	17.189164735519785
3		19		14.53178026075292	9.321006062658403
4		0		18.344139740808842	7.078679727533538
4		1		10.105721968573096	4.1235031547013925
4		2		6.5630627496945335	7.577438390031782
4		3		3.4322435210554625	2.320859110097193
4		4		3.4378368043384606	9.854040121114158
4		5		14.436931213876763	7.650460090003538
4		6		12.989538953893852	13.31353880973822
4		7		18.344139740808842	7.078679727533538
4		8		4.330914411253606	8.958785334490846
4		9		18.344139740808842	7.078679727533538
4		10		7.302560825725174	10.897981806330131
4		11		18.344139740808842	7.078679727533538
4		12		12.989538953893852	13.31353880973822
4		13		15.688120980166412	12.170018373893257
4		14		17.754479808601477	8.531489402574955
4		15		12.62504144498933	13.893945875845917
4		16		12.387137067887227	12.825155206604755
4		17		15.087750121120486	12.693160623745197
4		18		12.62504144498933	13.893945875845917
4		19		12.62504144498933	13.893945875845917
5		0		3.4322435210554625	2.320859110097193
5		1		10.087370191112797	2.4889873526902058
5		2		6.003571964441764	6.638724068533508
5		3		14.436931213876763	7.650460090003538
5		4		15.688120980166412	12.170018373893257
5		5		9.765443903891745	9.81964066807633
5		6		15.087750121120486	12.693160623745197
5		7		14.761101079362755	5.385651346460002
5		8		9.622964360690979	15.60257870597819
5		9		1.4196811084748726	12.690503372388976
5		10		11.309657551982486	13.70158774838653
5		11		4.330914411253606	8.958785334490846
5		12		0.930716073964258	11.48270704016111
5		13		15.087750121120486	12.693160623745197
5		14		5.087837008776373	0.1282902006510035
5		15		6.054423594344647	15.271119940221904
5		16		12.62504144498933	13.893945875845917
5		17		5.455126092472943	17.189164735519785
5		18		11.591458198504917	18.457823411845197
5		19		11.554071363741597	13.25971868586458
6		0		12.981634049618378	17.249965361714786
6		1		11.598151799894403	18.00237869837511
6		2		18.45363213533251	12.53246855452852
6		3		12.87831464821276	15.278840172297938
6		4		0.12515507211333765	10.514091288908512
6		5		5.6212178832475725	12.68416663939265
6		6		13.079180683093021	5.591905243316088
6		7		11.50202707309228	6.631673801463334
6		8		9.469345617234818	6.649444269625117
6		9		15.631761070956415	18.49666510171172
6		10		3.5968129919553844	0.6171605265974127
6		11		7.302560825725174	10.897981806330131
6		12		9.794360769388245	10.793320770060232
6		13		0.12515507211333765	10.514091288908512
6		14		3.9264003209098335	12.166892807877897
6		15		5.455126092472943	17.189164735519785
6		16		6.5630627496945335	7.577438390031782
6		17		6.5630627496945335	7.577438390031782
6		18		11.005613873346645	5.7351290231653955
6		19		5.6212178832475725	12.68416663939265
7		0		7.302560825725174	10.897981806330131
7		1		12.387137067887227	12.825155206604755
7		2		11.591458198504917	18.457823411845197
7		3		12.989538953893852	13.31353880973822
7		4		5.455126092472943	17.189164735519785
7		5		1.281633426448016	9.601608948175212
7		6		17.810309984293127	2.8941100109189826
7		7		15.631761070956415	18.49666510171172
7		8		0.12515507211333765	10.514091288908512
7		9		14.761101079362755	5.385651346460002
7		10		18.344139740808842	7.078679727533538
7		11		6.054423594344647	15.271119940221904
7		12		7.302560825725174	10.897981806330131
7		13		3.5968129919553844	0.6171605265974127
7		14		1.27132981248654	8.563565727819975
7		15		14.53178026075292	9.321006062658403
7		16		4.330914411253606	8.958785334490846
7		17		11.598151799894403	18.00237869837511
7		18		5.455126092472943	17.189164735519785
7		19		3.9264003209098335	12.166892807877897
8		0		4.330914411253606	8.958785334490846
8		1		17.810309984293127	2.8941100109189826
8		2		1.281633426448016	9.601608948175212
8		3		4.330914411253606	8.958785334490846
8		4		10.087370191112797	2.4889873526902058
8		5		15.688120980166412	12.170018373893257
8		6		11.50202707309228	6.631673801463334
8		7		5.455126092472943	17.189164735519785
8		8		11.005613873346645	5.7351290231653955
8		9		11.591458198504917	18.457823411845197
8		10		13.079180683093021	5.591905243316088
8		11		3.4378368043384606	9.854040121114158
8		12		6.5630627496945335	7.577438390031782
8		13		0.930716073964258	11.48270704016111
8		14		11.014546147905596	7.762927616596585
8		15		3.4378368043384606	9.854040121114158
8		16		9.794360769388245	10.793320770060232
8		17		10.087370191112797	2.4889873526902058
8		18		12.62504144498933	13.893945875845917
8		19		11.50202707309228	6.631673801463334
9		0		11.700757097837505	2.750203071039827
9		1		11.005613873346645	5.7351290231653955
9		2		0.12515507211333765	10.514091288908512
9		3		11.554071363741597	13.25971868586458
9		4		5.087837008776373	0.1282902006510035
9		5		15.087750121120486	12.693160623745197
9		6		10.087370191112797	2.4889873526902058
9		7		12.62504144498933	13.893945875845917
9		8		9.765443903891745	9.81964066807633
9		9		10.087370191112797	2.4889873526902058
9		10		17.810309984293127	2.8941100109189826
9		11		11.005613873346645	5.7351290231653955
9		12		17.20571148077784	14.836919715887584
9		13		15.065935168722842	4.890313299704023
9		14		18.45363213533251	12.53246855452852
9		15		3.5968129919553844	0.6171605265974127
9		16		12.90750546200606	3.1815414317093227
9		17		14.53178026075292	9.321006062658403
9		18		15.087750121120486	12.693160623745197
9		19		14.045334302983074	17.78060230598912
10		0		4.477260461557187	2.9658142775096135
10		1		3.9264003209098335	12.166892807877897
10		2		11.598151799894403	18.00237869837511
10		3		6.054423594344647	15.271119940221904
10		4		9.765443903891745	9.81964066807633
10		5		4.154365593349457	14.32386766446483
10		6		10.039383867730184	12.02121274676447
10		7		9.622964360690979	15.60257870597819
10		8		11.700757097837505	2.750203071039827
10		9		16.263714857505413	10.18283749105889
10		10		13.079180683093021	5.591905243316088
10		11		12.981634049618378	17.249965361714786
10		12		12.981634049618378	17.249965361714786
10		13		14.761101079362755	5.385651346460002
10		14		11.591458198504917	18.457823411845197
10		15		11.700757097837505	2.750203071039827
10		16		11.005613873346645	5.7351290231653955
10		17		12.981634049618378	17.249965361714786
10		18		11.598151799894403	18.00237869837511
10		19		12.387137067887227	12.825155206604755
11		0		11.700757097837505	2.750203071039827
11		1		6.003571964441764	6.638724068533508
11		2		4.330914411253606	8.958785334490846
11		3		11.598151799894403	18.00237869837511
11		4		0.930716073964258	11.48270704016111
11		5		14.436931213876763	7.650460090003538
11		6		14.045334302983074	17.78060230598912
11		7		14.761101079362755	5.385651346460002
11		8		11.014546147905596	7.762927616596585
11		9		11.700757097837505	2.750203071039827
11		10		11.005613873346645	5.7351290231653955
11		11		12.981634049618378	17.249965361714786
11		12		15.065935168722842	4.890313299704023
11		13		6.003571964441764	6.638724068533508
11		14		1.2932807598985643	14.589833585223655
11		15		1.27132981248654	8.563565727819975
11		16		11.309657551982486	13.70158774838653
11		17		12.87831464821276	15.278840172297938
11		18		11.700757097837505	2.750203071039827
11		19		11.700757097837505	2.750203071039827
12		0		13.079180683093021	5.591905243316088
12		1		14.53178026075292	9.321006062658403
12		2		1.4196811084748726	12.690503372388976
12		3		4.304706674356323	5.7070854183710304
12		4		12.981634049618378	17.249965361714786
12		5		5.6212178832475725	12.68416663939265
12		6		9.794360769388245	10.793320770060232
12		7		18.45363213533251	12.53246855452852
12		8		8.176021027356837	6.590009692984315
12		9		12.989538953893852	13.31353880973822
12		10		4.304706674356323	5.7070854183710304
12		11		1.281633426448016	9.601608948175212
12		12		15.087750121120486	12.693160623745197
12		13		12.62504144498933	13.893945875845917
12		14		9.765443903891745	9.81964066807633
12		15		10.087370191112797	2.4889873526902058
12		16		0.930716073964258	11.48270704016111
12		17		12.62504144498933	13.893945875845917
12		18		15.065935168722842	4.890313299704023
12		19		8.176021027356837	6.590009692984315
13		0		17.20571148077784	14.836919715887584
13		1		4.330914411253606	8.958785334490846
13		2		4.154365593349457	14.32386766446483
13		3		7.5389719072386905	0.0497260629086268
13		4		12.87831464821276	15.278840172297938
13		5		5.455126092472943	17.189164735519785
13		6		3.9264003209098335	12.166892807877897
13		7		7.302560825725174	10.897981806330131
13		8		4.304706674356323	5.7070854183710304
13		9		15.087750121120486	12.693160623745197
13		10		15.087750121120486	12.693160623745197
13		11		17.921662085305414	10.710573361087576
13		12		11.005613873346645	5.7351290231653955
13		13		4.330914411253606	8.958785334490846
13		14		10.039383867730184	12.02121274676447
13		15		14.045334302983074	17.78060230598912
13		16		17.20571148077784	14.836919715887584
13		17		18.45363213533251	12.53246855452852
13		18		12.87831464821276	15.278840172297938
13		19		10.087370191112797	2.4889873526902058
14		0		14.436931213876763	7.650460090003538
14		1		14.761101079362755	5.385651346460002
14		2		15.631761070956415	18.49666510171172
14		3		12.989538953893852	13.31353880973822
14		4		11.50202707309228	6.631673801463334
14		5		15.631761070956415	18.49666510171172
14		6		13.079180683093021	5.591905243316088
14		7		14.761101079362755	5.385651346460002
14		8		12.62504144498933	13.893945875845917
14		9		15.631761070956415	18.49666510171172
14		10		5.087837008776373	0.1282902006510035
14		11		17.921662085305414	10.710573361087576
14		12		12.981634049618378	17.249965361714786
14		13		17.754479808601477	8.531489402574955
14		14		8.176021027356837	6.590009692984315
14		15		4.154365593349457	14.32386766446483
14		16		17.921662085305414	10.710573361087576
14		17		12.62504144498933	13.893945875845917
14		18		13.079180683093021	5.591905243316088
14		19		14.436931213876763	7.650460090003538
15		0		5.455126092472943	17.189164735519785
15		1		11.005613873346645	5.7351290231653955
15		2		14.761101079362755	5.385651346460002
15		3		7.302560825725174	10.897981806330131
15		4		16.263714857505413	10.18283749105889
15		5		8.176021027356837	6.590009692984315
15		6		6.003571964441764	6.638724068533508
15		7		14.045334302983074	17.78060230598912
15		8		14.761101079362755	5.385651346460002
15		9		11.014546147905596	7.762927616596585
15		10		0.12515507211333765	10.514091288908512
15		11		1.281633426448016	9.601608948175212
15		12		17.810309984293127	2.8941100109189826
15		13		10.105721968573096	4.1235031547013925
15		14		3.4378368043384606	9.854040121114158
15		15		14.53178026075292	9.321006062658403
15		16		12.87831464821276	15.278840172297938
15		17		11.598151799894403	18.00237869837511
15		18		14.045334302983074	17.78060230598912
15		19		3.5968129919553844	0.6171605265974127
16		0		8.176021027356837	6.590009692984315
16		1		12.90750546200606	3.1815414317093227
16		2		12.989538953893852	13.31353880973822
16		3		14.761101079362755	5.385651346460002
16		4		14.761101079362755	5.385651346460002
16		5		4.330914411253606	8.958785334490846
16		6		14.761101079362755	5.385651346460002
16		7		9.765443903891745	9.81964066807633
16		8		10.039383867730184	12.02121274676447
16		9		16.263714857505413	10.18283749105889
16		10		5.6212178832475725	12.68416663939265
16		11		9.622964360690979	15.60257870597819
16		12		18.45363213533251	12.53246855452852
16		13		15.065935168722842	4.890313299704023
16		14		9.622964360690979	15.60257870597819
16		15		0.12515507211333765	10.514091288908512
16		16		6.003571964441764	6.638724068533508
16		17		0.12515507211333765	10.514091288908512
16		18		11.598151799894403	18.00237869837511
16		19		10.087370191112797	2.4889873526902058
17		0		7.302560825725174	10.897981806330131
17		1		14.761101079362755	5.385651346460002
17		2		12.387137067887227	12.825155206604755
17		3		1.2932807598985643	14.589833585223655
17		4		3.4322435210554625	2.320859110097193
17		5		14.761101079362755	5.385651346460002
17		6		3.9264003209098335	12.166892807877897
17		7		17.810309984293127	2.8941100109189826
17		8		3.5968129919553844	0.6171605265974127
17		9		11.014546147905596	7.762927616596585
17		10		14.53178026075292	9.321006062658403
17		11		8.176021027356837	6.590009692984315
17		12		16.263714857505413	10.18283749105889
17		13		5.6212178832475725	12.68416663939265
17		14		11.50202707309228	6.631673801463334
17		15		11.598151799894403	18.00237869837511
17		16		4.477260461557187	2.9658142775096135
17		17		17.754479808601477	8.531489402574955
17		18		17.810309984293127	2.8941100109189826
17		19		17.810309984293127	2.8941100109189826
18		0		18.344139740808842	7.078679727533538
18		1		12.87831464821276	15.278840172297938
18		2		11.591458198504917	18.457823411845197
18		3		17.20571148077784	14.836919715887584
18		4		16.263714857505413	10.18283749105889
18		5		12.981634049618378	17.249965361714786
18		6		17.810309984293127	2.8941100109189826
18		7		15.087750121120486	12.693160623745197
18		8		4.304706674356323	5.7070854183710304
18		9		14.761101079362755	5.385651346460002
18		10		12.87831464821276	15.278840172297938
18		11		10.087370191112797	2.4889873526902058
18		12		10.105721968573096	4.1235031547013925
18		13		5.455126092472943	17.189164735519785
18		14		16.263714857505413	10.18283749105889
18		15		3.4322435210554625	2.320859110097193
18		16		8.176021027356837	6.590009692984315
18		17		4.154365593349457	14.32386766446483
18		18		11.598151799894403	18.00237869837511
18		19		15.631761070956415	18.49666510171172
19		0		11.309657551982486	13.70158774838653
19		1		18.45363213533251	12.53246855452852
19		2		4.330914411253606	8.958785334490846
19		3		14.436931213876763	7.650460090003538
19		4		11.014546147905596	7.762927616596585
19		5		14.761101079362755	5.385651346460002
19		6		9.765443903891745	9.81964066807633
19		7		15.065935168722842	4.890313299704023
19		8		12.981634049618378	17.249965361714786
19		9		10.039383867730184	12.02121274676447
19		10		15.631761070956415	18.49666510171172
19		11		12.387137067887227	12.825155206604755
19		12		17.20571148077784	14.836919715887584
19		13		4.330914411253606	8.958785334490846
19		14		18.344139740808842	7.078679727533538
19		15		15.065935168722842	4.890313299704023
19		16		14.761101079362755	5.385651346460002
19		17		3.5968129919553844	0.6171605265974127
19		18		7.5389719072386905	0.0497260629086268
19		19		11.309657551982486	13.70158774838653
-----------------------------generation: 1---------------------------------
the number of towers: 63
------------------------------------------------------------------------------
x of tower		y of tower		BW of tower
18.45363213533251	12.53246855452852	5012
4.304706674356323	5.7070854183710304	7976
3.4378368043384606	9.854040121114158	7585
1.2932807598985643	14.589833585223655	8709
12.87831464821276	15.278840172297938	8948
11.50202707309228	6.631673801463334	6660
17.810309984293127	2.8941100109189826	1478
3.4322435210554625	2.320859110097193	4927
4.154365593349457	14.32386766446483	1841
7.5389719072386905	0.0497260629086268	6467
17.921662085305414	10.710573361087576	4093
9.794360769388245	10.793320770060232	4570
12.387137067887227	12.825155206604755	5979
6.5630627496945335	7.577438390031782	9315
9.469345617234818	6.649444269625117	7172
0.930716073964258	11.48270704016111	2996
8.176021027356837	6.590009692984315	5466
1.4196811084748726	12.690503372388976	655
6.054423594344647	15.271119940221904	6072
12.981634049618378	17.249965361714786	3605
11.554071363741597	13.25971868586458	8450
11.591458198504917	18.457823411845197	8431
14.53178026075292	9.321006062658403	5565
11.005613873346645	5.7351290231653955	7979
1.281633426448016	9.601608948175212	1749
11.309657551982486	13.70158774838653	1469
15.087750121120486	12.693160623745197	2641
12.989538953893852	13.31353880973822	7554
15.688120980166412	12.170018373893257	6963
14.436931213876763	7.650460090003538	768
3.5968129919553844	0.6171605265974127	3031
14.761101079362755	5.385651346460002	5849
5.455126092472943	17.189164735519785	2758
0.12515507211333765	10.514091288908512	1253
11.598151799894403	18.00237869837511	7909
14.761101079362755	5.385651346460002	5849
5.455126092472943	17.189164735519785	2758
3.5968129919553844	0.6171605265974127	3031
6.003571964441764	6.638724068533508	67
14.045334302983074	17.78060230598912	9176
16.263714857505413	10.18283749105889	7291
10.087370191112797	2.4889873526902058	1298
7.302560825725174	10.897981806330131	710
4.330914411253606	8.958785334490846	4026
12.90750546200606	3.1815414317093227	858
5.6212178832475725	12.68416663939265	5982
17.20571148077784	14.836919715887584	6716
9.765443903891745	9.81964066807633	4337
10.039383867730184	12.02121274676447	9908
12.62504144498933	13.893945875845917	7727
3.9264003209098335	12.166892807877897	9290
11.700757097837505	2.750203071039827	3781
9.622964360690979	15.60257870597819	8444
11.014546147905596	7.762927616596585	3037
17.754479808601477	8.531489402574955	2338
4.477260461557187	2.9658142775096135	1057
1.27132981248654	8.563565727819975	2594
13.079180683093021	5.591905243316088	355
18.344139740808842	7.078679727533538	6245
5.087837008776373	0.1282902006510035	6696
15.631761070956415	18.49666510171172	8575
10.105721968573096	4.1235031547013925	3953
15.065935168722842	4.890313299704023	872
------------------------------------------------------------------------------
x of block	y of block	x of assigned tower		y of assigned tower
0		0		7.5389719072386905	0.0497260629086268
0		1		1.281633426448016	9.601608948175212
0		2		5.087837008776373	0.1282902006510035
0		3		9.765443903891745	9.81964066807633
0		4		10.039383867730184	12.02121274676447
0		5		9.622964360690979	15.60257870597819
0		6		3.4322435210554625	2.320859110097193
0		7		14.761101079362755	5.385651346460002
0		8		12.981634049618378	17.249965361714786
0		9		9.765443903891745	9.81964066807633
0		10		9.622964360690979	15.60257870597819
0		11		3.4378368043384606	9.854040121114158
0		12		4.304706674356323	5.7070854183710304
0		13		3.5968129919553844	0.6171605265974127
0		14		3.5968129919553844	0.6171605265974127
0		15		3.4378368043384606	9.854040121114158
0		16		15.065935168722842	4.890313299704023
0		17		11.005613873346645	5.7351290231653955
0		18		5.455126092472943	17.189164735519785
0		19		1.281633426448016	9.601608948175212
1		0		17.921662085305414	10.710573361087576
1		1		3.5968129919553844	0.6171605265974127
1		2		17.810309984293127	2.8941100109189826
1		3		8.176021027356837	6.590009692984315
1		4		1.281633426448016	9.601608948175212
1		5		11.014546147905596	7.762927616596585
1		6		1.281633426448016	9.601608948175212
1		7		3.9264003209098335	12.166892807877897
1		8		6.054423594344647	15.271119940221904
1		9		15.688120980166412	12.170018373893257
1		10		6.054423594344647	15.271119940221904
1		11		10.039383867730184	12.02121274676447
1		12		4.330914411253606	8.958785334490846
1		13		12.387137067887227	12.825155206604755
1		14		11.014546147905596	7.762927616596585
1		15		11.014546147905596	7.762927616596585
1		16		4.154365593349457	14.32386766446483
1		17		15.087750121120486	12.693160623745197
1		18		11.598151799894403	18.00237869837511
1		19		3.9264003209098335	12.166892807877897
2		0		12.87831464821276	15.278840172297938
2		1		17.754479808601477	8.531489402574955
2		2		11.598151799894403	18.00237869837511
2		3		9.622964360690979	15.60257870597819
2		4		3.5968129919553844	0.6171605265974127
2		5		6.054423594344647	15.271119940221904
2		6		11.014546147905596	7.762927616596585
2		7		10.105721968573096	4.1235031547013925
2		8		9.794360769388245	10.793320770060232
2		9		16.263714857505413	10.18283749105889
2		10		3.5968129919553844	0.6171605265974127
2		11		3.5968129919553844	0.6171605265974127
2		12		17.921662085305414	10.710573361087576
2		13		12.387137067887227	12.825155206604755
2		14		12.981634049618378	17.249965361714786
2		15		11.309657551982486	13.70158774838653
2		16		1.4196811084748726	12.690503372388976
2		17		3.5968129919553844	0.6171605265974127
2		18		15.087750121120486	12.693160623745197
2		19		17.921662085305414	10.710573361087576
3		0		11.598151799894403	18.00237869837511
3		1		11.014546147905596	7.762927616596585
3		2		7.5389719072386905	0.0497260629086268
3		3		10.105721968573096	4.1235031547013925
3		4		14.761101079362755	5.385651346460002
3		5		15.631761070956415	18.49666510171172
3		6		17.754479808601477	8.531489402574955
3		7		7.302560825725174	10.897981806330131
3		8		14.761101079362755	5.385651346460002
3		9		11.014546147905596	7.762927616596585
3		10		12.989538953893852	13.31353880973822
3		11		6.003571964441764	6.638724068533508
3		12		1.281633426448016	9.601608948175212
3		13		8.176021027356837	6.590009692984315
3		14		4.477260461557187	2.9658142775096135
3		15		13.079180683093021	5.591905243316088
3		16		11.598151799894403	18.00237869837511
3		17		15.065935168722842	4.890313299704023
3		18		15.688120980166412	12.170018373893257
3		19		14.436931213876763	7.650460090003538
4		0		10.039383867730184	12.02121274676447
4		1		11.591458198504917	18.457823411845197
4		2		14.045334302983074	17.78060230598912
4		3		14.761101079362755	5.385651346460002
4		4		11.005613873346645	5.7351290231653955
4		5		11.309657551982486	13.70158774838653
4		6		10.105721968573096	4.1235031547013925
4		7		5.087837008776373	0.1282902006510035
4		8		6.003571964441764	6.638724068533508
4		9		8.176021027356837	6.590009692984315
4		10		3.4322435210554625	2.320859110097193
4		11		6.003571964441764	6.638724068533508
